Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
49488,30,59747.68,16766.5,26190.7,5
49009,32,55267.09,17236.75,28485.05,2
44884,44,36376.17,18032.34,32416.42,3
28093,28,5900.03,3769.43,11208.99,1
23253,25,11317.74,3141.77,11377.96,1
67504,51,74657.46,39865.16,58139.93,5
62288,37,28633.3,19522.2,26126.03,5
29977,28,14751.99,3162.26,10790.04,1
57312,43,48678.53,17874.16,39792.64,3
87577,45,95876.44,34807.63,47695.83,5
64966,32,27894.74,19861.72,37638.65,5
14410,25,5399.56,4226.47,10730.73,1
37839,29,5760.23,2901.89,14851.59,1
66650,53,97469.86,39079.07,58400.75,5
14742,26,8642.96,3907.19,14820.6,1
22339,27,8837.22,3022.11,12446.38,1
37143,27,6100.17,3200.65,13202.58,1
71505,59,92135.38,35331.26,48427.63,6
17876,28,19880.51,2673.63,10764.33,1
70769,58,74586.71,38613.89,43169,7
84645,51,97848.52,46438.49,42847.99,5
88916,65,75850.72,36877.25,59250.23,6
42035,32,31103.67,19925.65,28749.04,4
59801,41,51677.58,13134.39,25823.95,5
49840,31,39134.99,17213.65,28245.01,2
53107,44,25180.86,12494.15,26378.96,4
73258,48,66281.81,40852.33,54895.09,6
56987,43,27659.1,15772.7,22789.19,3
75517,64,83374.94,39145.09,51639.43,6
49988,40,48392.67,13397.82,29472.27,2
83841,64,76881,37968.94,50170.39,8
27994,25,10353.44,4236.22,12502.29,1
48409,40,53606.56,16319.26,27013.9,3
80179,48,95329.54,47939.41,58110.2,7
70544,50,83630.36,43408.15,67949.36,6
39905,39,48377.12,19906.72,36693.94,3
16439,28,8327.99,3978.27,13672.67,1
68515,49,66093.74,40800.71,48133.48,5
36665,28,16935.67,3435.32,14240.84,1
39488,35,31731.29,16381.85,27822.28,2
35764,29,7510.23,3914.59,11387.03,1
20502,27,9112.04,3964.3,12294.3,1
66661,54,69333.95,35178.44,47462.33,5
79932,49,94568.95,34362.17,43682.91,5
26147,27,13510.33,2522.46,10873.01,1
57041,41,33226.87,13871.97,30884.48,2
69331,48,95836.85,37023.62,62441.85,5
46370,36,34383.88,14579.35,24223.03,2
20098,28,6790.24,4961.02,13562.79,1
85656,51,91874.47,30989.15,50419.56,5
33724,25,16696.8,2583.94,11681.86,1
19617,27,10756.4,4248.11,12080.72,1
88411,52,83731.21,31749.61,48515.48,7
82946,49,92878.15,49655.15,55353.49,6
53367,35,42547.42,17908.1,23472.71,3
14855,29,12070.43,4901.69,14073.78,1
68636,59,91254.15,33123.32,48323.7,7
61926,43,39680.53,15484.65,27880.09,4
90757,54,100014.74,37393.25,42543.22,8
43248,33,47396.26,14974.25,22100.56,3
50668,34,29321.96,14842.47,31311.16,4
15282,26,7490.53,4343.13,12943.29,1
86369,63,86686.09,46750.44,42052.24,7
18406,25,18370.38,3015.04,14309.81,1
82414,58,82517.9,36484.97,43175.48,6
52416,44,52646.63,18154.83,32719.62,2
72727,53,77119.88,39019.97,58577.76,6
75514,62,65091.62,42513.66,59070.66,8
74507,58,99814.51,35131.22,56690.65,7
72948,60,80231.06,39742.11,49998.8,5
43941,32,48390.9,16473.45,20854.83,5
30302,25,16882.4,3551.97,12940.08,1
84226,54,92692.72,37728.17,46279.02,7
36434,25,6958.85,2550.67,10139.83,1
80464,45,82445.18,31991.4,65720.84,7
90968,50,81724.41,40660.83,56892.91,5
85754,63,89665.97,41728.69,55153.67,6
46773,39,26284.79,17872.08,27828.46,2
29900,26,9686.42,3047.88,10827.09,1
46127,40,26344.52,16844.18,38129.53,4
84632,60,95187.35,30893.19,43358.17,5
23625,26,13050.52,3205.5,14582.94,1
85672,45,97202.59,44108.52,69982.77,6
47270,41,34964.01,17996.04,31735.44,5
33916,29,8837.22,2888.01,14015.04,1
63869,44,55385.61,14797.22,22878.94,2
75160,55,93867.39,30128.71,45471.9,5
15909,25,8033.89,4605.32,13414.72,1
20328,28,18082.55,3581.02,11668.03,1
68911,49,86320.28,31828.14,55167.27,5
81931,47,80168.16,44937.38,48699.84,7
91874,59,73740.73,30616.34,59972.3,8
15542,26,9418.06,4802.39,13921.98,1
43911,38,36221.75,16849.73,38096.89,5
84589,55,73142.71,33730.24,58242.7,7
64918,31,35237.58,19231.35,39390.67,2
36038,27,13123.64,4522.16,14296.57,1
13670,28,7490.39,3033.57,11308.87,1
49292,41,48079.66,17352.52,23946.51,2
30988,28,13615.39,4667.69,11531.29,1
52026,30,26894.34,16087.22,22902.43,4
86423,45,65759.58,33080.65,51804.35,7
27239,29,12626.74,4514.73,12958.01,1
85401,48,87622.82,34146.14,41848.76,6
65999,33,57020.88,12599.37,29345.5,5
38477,25,8544.93,4459.98,10162.06,1
28111,26,7824.64,3540.63,12349.3,1
84460,64,99622.74,36265.18,47518.94,6
64012,44,31534.58,18391.28,23014.33,3
90822,65,98190.46,49281.35,53224.26,8
47769,42,46574.75,19806.13,20026.05,3
86649,63,70923.1,49139.26,41670.79,5
70364,56,94026.03,43421.35,48291.15,6
29369,25,15405.89,4860.73,12010.01,1
53773,32,50960.78,17355.05,21689.72,3
63467,42,49598.85,15652.81,35004.25,2
20335,28,12726.34,3680.68,10077.03,1
36877,28,18084.07,3923.47,14450.56,1
51488,37,39877.7,18298.18,29330.58,2
38771,26,19849.1,4854.22,12508.56,1
78526,50,78136.51,46621.42,65350.7,8
76047,52,76370.89,45298.85,50842.89,5
86252,58,79390.23,31015.11,61292.37,8
78164,65,83577.31,47244.93,51790.64,5
45692,39,41972.24,19493.36,37978.63,4
61375,35,56825.3,12893.1,35572.58,2
17872,27,11471.65,2629.6,11700.94,1
63456,30,48515.98,13748.53,29965.63,5
49330,34,25204,16148.95,20611.68,3
48642,45,54824.28,18954.69,22152.7,2
87227,51,92200.93,46661.31,46842.71,5
20838,26,15995.11,3405.12,14620.35,1
76371,58,70201.77,31073.48,56512.75,5
44004,32,48689.54,13212.78,39222.22,2
77971,53,78271.09,41746.52,41946.42,6
63365,30,53958.68,18750.5,34139.12,3
50060,44,35577.04,14323.39,35475.05,2
72641,59,97681,37797.31,57943.95,5
18809,26,8037.75,3568.15,12732.57,1
64924,39,49704.69,18296.21,37041.22,2
84172,48,94403.49,44293.95,44394.23,8
82628,45,75456.9,42470.64,54304.09,6
21095,28,5282.55,3777.51,14709.99,1
44939,35,51455.94,17747.07,20683.62,4
18350,28,6653.05,3128.96,11404.85,1
58795,43,27274.1,16103.59,34721.18,4
90135,54,74793.12,39529.33,40854.87,8
39518,37,29418.62,17245.13,25443.97,2
23159,29,7485.53,3116.54,10311.48,1
86297,46,90484.84,34281.74,62029.57,6
22751,28,12115.34,3248.49,11997.52,1
59021,43,40213.71,18890.13,21677.81,5
57705,34,54816.81,18304.94,37727.41,2
19305,27,5150.1,2654.05,10276.16,1
76446,57,78804.42,34108.66,59756.79,8
62381,37,41997.74,15158.19,20345.62,2
75741,62,97754.22,39322.65,63954.89,6
73927,62,77384.56,46231.51,42087.24,7
80084,57,99525.92,33846.91,41728.18,6
43681,36,58667.37,19983.15,24427.39,4
65455,43,58194.16,18263.57,29716.3,3
47768,36,55257.11,15646.31,32010.35,4
90782,45,68533.95,43638.68,46269.05,8
37656,26,13171.79,3078.76,11692.88,1
38379,26,12443.83,2730.76,10842.06,1
40938,30,42087.8,14957.89,27932.09,3
62297,30,55752.28,17719.48,32249.02,3
24598,28,17188.68,3525.99,14814.38,1
82158,64,86116.73,46021.48,40452.08,5
81901,48,92824.43,34800.94,43688.43,6
82772,53,87342.63,37910.32,56116.89,6
53559,45,32549.44,16700.64,39595.93,3
26105,25,9533.34,4502.52,11699.57,1
56546,33,26831.92,18706.51,27305.57,2
60911,31,31955.97,18210.79,33615.28,4
21565,27,9177.08,4274.71,14410.68,1
90582,52,65718.49,32961.09,51577.66,6
90425,46,75523.31,36071.41,48427.04,6
90971,46,80259.02,46402.07,60593.79,7
26586,27,11570.32,3560.58,12242.66,1
85135,56,68740.37,46442.29,48309.09,7
90128,47,65254.61,48370.15,41250.12,6
29013,28,16159.97,4701.19,11619.21,1
50139,40,35422.26,19560.7,27086.61,2
23390,25,17945.05,3359.09,12554.84,1
33735,29,6074.47,4146,10354.21,1
75359,64,91428.93,30949.12,59678.55,6
28784,25,19025.71,4890.85,13881.79,1
80955,65,66811.61,33430.83,61904.61,5
32510,29,10656.22,3689.26,12447.08,1
89380,59,80389.24,43054.17,40034.54,6
36724,25,13131.65,2652.41,11649.36,1
24746,25,17832.3,3975.11,10626.3,1
62020,30,43563.85,19788.15,33389.46,2
55047,31,40789.85,16245.77,34107.51,4
86186,49,88706.39,49439.14,62726.86,7
41344,38,44650.62,18496.68,29556.62,5
45300,41,34782.06,16732.04,35267.07,2
14735,28,5819.61,3223.91,13820,1
36974,29,6965.16,3457.14,10136.24,1
26790,26,6098.69,4511.3,14082.07,1
38421,29,10254.6,2647.02,14855.54,1
66834,61,88107.35,36625.74,55458.83,8
62332,39,56407.21,17577.61,37000.1,2
27889,27,13373.44,3207.03,11885.98,1
36657,26,13096.57,4459.24,13832.99,1
15720,29,13822.14,2848.2,12966.88,1
41940,39,47495.75,16951.43,36454.93,4
50333,44,47135.21,16433.26,26367.65,5
32590,27,16789.74,3208.65,10445.19,1
89592,50,86759.93,32475.88,66380.49,7
90439,48,79739.98,46915.74,54706.42,7
80044,63,98075.84,31432.47,68467.93,7
40776,37,49218.26,13970.86,22403.26,4
42089,33,25108.97,15991.64,29730.35,2
75494,52,77128.25,42315.89,44605.18,8
20140,26,19300.39,3439.49,14216.36,1
58247,31,55901.99,15175.77,33745.26,2
48554,36,27494.74,16493.22,35968.67,2
80778,49,93635.03,38078.74,54594.33,6
36365,29,7555.14,3390.33,10625.32,1
40040,39,26309.64,15433.41,35010.33,2
24290,28,9276.02,2775.82,13377.75,1
25656,29,14328.7,4874.34,13580.04,1
58596,39,41795.72,18003.34,33144.23,2
87792,64,74747.13,36259.56,49081.76,8
79214,49,99793.03,34354.11,66238.17,8
18287,29,13587.82,4715.62,11855.12,1
25159,27,9993.31,4365.92,10125.64,1
61905,41,48118.06,16170.5,38010.84,2
85148,58,95765.78,48297.3,61945.96,8
85732,50,98356.7,49944.23,41511.32,8
82864,48,96212.08,30887.78,69572.11,6
67214,59,97019.28,44242.15,49648.02,8
55581,34,46699.53,12057.71,28431.61,3
39961,40,34206,15702.6,26804.17,3
28797,25,17518.64,3397.79,10377.97,1
35823,28,14332.71,2905.53,13257.7,1
29546,29,10561.1,4108.05,14959.46,1
51879,44,40619.79,12049.45,20599.6,5
25792,28,8427.12,3299.08,13313.82,1
40642,40,36259.88,16146.9,36587.5,2
58397,33,51301.9,18829.23,31908.34,3
24926,25,18482.96,3623.09,13184.16,1
52663,32,25964.85,15447.27,22250.45,4
39438,42,57324.93,19557.15,38952.36,2
33373,25,19794.17,4955.91,13339.44,1
44964,38,36060.64,12068.2,36097.93,2
30084,25,5376.2,3503.98,14046.03,1
29586,25,18292.46,2876.87,11127.4,1
58281,33,43124.61,19173.74,25584.01,2
46779,39,31602.17,18775.22,34868.64,4
35418,27,10158.26,4091.26,14222.41,1
62800,38,54134.96,14428.61,29178.87,5
53165,38,39489.76,16219.61,26953.45,4
36102,29,5493.37,4794.87,10685.92,1
23347,28,15469.85,4973.09,14212.33,1
81370,61,90806.04,37855.77,46883.55,5
91191,49,91690.32,37217.14,68344.65,6
65200,37,49011.04,15968.38,31901.31,5
52860,41,49412.75,16370.84,23900.98,5
89989,50,71397.25,33836.5,70063.47,6
54996,30,45657.32,19551.85,32319.33,4
27903,25,9568.01,4473.52,14014.97,1
18433,29,15459.63,3362.14,12884.61,1
83082,56,85311.15,44711.71,41176.35,8
60955,37,36898.13,16044.36,20859.56,2
56617,35,28953.75,13867.11,28468.42,3
39466,37,47834.32,18403.72,32266.68,4
12997,29,8378,3420.28,14712.87,1
31831,27,12981.62,3325.32,13303.23,1
66606,50,84322.25,40401.98,60753.61,7
45320,34,49145.17,17534.49,29553.55,3
92046,27,15382.33,39.58,48213.89,1
68618,55,74756.7,46299.18,45224.94,7
88744,65,94472.26,39393.09,55766.22,7
20112,26,16826,4272.6,12887.25,1
52861,33,46502.84,12445.53,28132.34,5
82085,53,65091.63,48644.06,51133.16,5
30201,26,13621.74,2701.59,14306.66,1
62919,37,33353.47,13055.52,30754.16,5
47934,37,50091.36,15584.7,38740.96,5
17968,28,18084.77,3563.54,13182.8,1
30859,28,12838.83,4714.03,12037.14,1
36811,29,19934.03,4206.74,12431.01,1
47412,43,40473.76,13883.7,22985.65,5
46594,40,58117.72,15619.99,38722.84,2
20985,25,6406.71,4026.1,14428.4,1
17457,25,7638.9,3480.72,10496.96,1
23085,26,19430.6,3460.31,11228.81,1
50485,37,58170.84,13362.56,28093.31,3
72710,45,88148.01,36238.59,41008.21,8
86727,49,77339.56,41109.41,60804.42,6
46607,36,40867.99,12440.85,22791.71,2
23069,27,6020.96,4093.96,14947.69,1
44521,36,45667.62,18123.69,35925.73,4
89341,45,84135.06,38879.75,69559.14,7
81677,58,79278.06,31080.37,60581.04,8
25490,26,15708.4,2641.99,12200.64,1
72165,49,91256.49,34424.44,42056.3,6
25850,25,18645.48,3352.24,13090.1,1
59324,32,52349.55,13257.89,33539.03,3
85142,47,67630.87,33063.5,63106.82,5
49801,31,45244.56,14246.56,21496.36,4
42491,35,51140.25,16297.1,30470.08,4
35395,27,11542.08,3949.54,13493.4,1
47396,44,52161.34,17206.18,27198.46,2
52149,41,49398.68,19244.77,21434.43,3
27862,26,10451.21,3713.96,11123.4,1
91625,46,90478.24,31288.88,57543.34,5
12437,26,11592.66,4879.3,10215.69,1
73849,50,84890.05,42906.1,65112.98,6
46516,44,35109.19,13353.03,32213.57,5
52003,44,35690.93,19226.35,30769.56,3
60859,38,31227.91,12651.19,30412.38,2
67322,64,77744.15,30578.26,68865.26,6
62515,45,33811.07,18241.51,26364.15,4
61402,35,44458.85,17156.99,30706.83,5
81245,60,96064,38833.36,51190.92,7
66518,45,88665.58,36561.54,47314.14,5
64078,37,49985.54,12823.95,29024.9,2
13321,29,8384.95,2826.06,11342.47,1
91096,63,68593.16,30323.94,59665.81,5
78062,54,72081.81,49885.44,55195.24,5
44107,39,50054.09,13215.85,38168.58,2
78343,63,69255.5,30858.51,55615.68,8
32595,26,6507.35,3071.09,10885.06,1
82861,49,71157.78,42809.58,56385.42,8
45974,30,47902.59,13550.61,38394.89,2
40470,30,39390.02,13700.5,23054.43,2
34522,25,8959.22,4156.47,14384.82,1
70998,50,68316.57,43109.58,56792.79,7
68310,46,89363.64,33703.87,53325,7
66292,54,91817.63,42576.79,67143.17,8
57601,32,49123.24,13287.27,39988.34,5
45208,31,47615.2,12526.8,28817.38,4
60852,40,33592.89,14708.35,20831.73,4
42624,43,32774.57,13050.92,36815.98,3
22467,26,17232.73,3172.04,13365.79,1
32227,25,6681.73,4992.38,13133.5,1
56838,31,32368.88,15286.24,26742.39,4
32571,29,13610.78,4747.02,14342.22,1
91793,50,76394.03,49525.57,65433.53,6
90296,55,71152.57,45513.51,59984.96,6
50185,34,32230.64,13256,25500.91,5
70880,51,89235.39,47780.71,64191.39,5
78458,51,89272.39,39050.02,50418.92,6
35381,27,8849.69,2725.84,13243.58,1
88544,55,80503.29,49211.32,49008.06,5
84277,51,88909.75,47549.03,44388.89,5
71157,49,66168.54,46305.23,67345.34,8
82124,48,76348.6,41022.52,46422.68,6
38407,25,17777.22,4374.71,13976.25,1
89069,58,67682.53,32739.13,66183.38,8
60022,44,33707.72,16483.18,37793.55,2
85558,46,82457.93,38556.95,53877.38,8
25925,28,14276.44,4202.2,12457.1,1
54336,35,58177.07,15083.96,31931.09,4
85424,50,80713.09,49757.22,43858.7,6
77290,53,76927.46,34450.06,47819.63,7
56630,31,38545.18,18091.24,33960.31,3
78331,57,67944.7,31695.57,48088.06,7
41974,35,51210.26,17723.6,24617.8,4
89584,56,66411.59,40564.73,41974.31,6
66798,63,72398.47,45528.18,52273.56,8
56430,34,28299.45,20007.9,32861.31,2
66120,56,76165.05,48287.22,46417.83,5
51105,31,47988.7,14011.95,37279.99,3
16582,29,12848.42,4731.47,12106.47,1
52675,35,28611.11,12612.59,24763.13,4
65795,36,53899.24,18437.14,33779.84,4
74585,48,71535.17,47515.02,61691.93,6
30364,26,12464.34,3069.1,14880.96,1
45020,37,52952.18,15749.53,30520.29,2
82985,48,97583.12,36184.08,47333.35,5
76856,49,90380.14,45911.27,45904.2,6
87074,64,92317.32,41266.41,62332.54,6
77091,52,92717.19,35897.64,62474.12,6
89065,64,96566.4,37866.27,50642.63,8
39736,30,28638.37,12663.56,31134.98,2
61178,34,58682.23,15752.59,37540.06,5
76005,58,94494.65,32912.74,62444.77,7
14960,26,5581.77,4969.26,13898.8,1
71410,49,78246.99,47687.79,52019.72,7
13232,28,8355.81,3346.83,12475.8,1
82318,57,68049.7,47308.02,63912.22,5
66073,63,94870.17,33174.02,51635.53,7
13407,29,16205.13,4110.23,11033.57,1
90254,59,84118.84,49856.9,61694.47,8
76364,54,87088.07,38450.3,68755.43,8
65805,35,42349.49,17523.85,23453.8,4
24824,25,9965.9,4354.99,10215.38,1
36311,25,16027.67,3875.46,11440.61,1
59617,33,57426.37,18491.53,27893.08,5
84145,57,80059.02,41286.18,52279.34,6
25415,25,11987.96,4543.3,11650.86,1
89502,54,75016.98,33284.3,55287.12,5
60072,43,37689.04,13553.53,20854.32,2
57634,43,50387.56,16787.81,28154.51,5
33239,26,8066.34,4002.03,10754.94,1
67944,54,99946.92,40612.05,64888.41,5
17710,25,8973.74,2949.77,14880.44,1
14508,25,7218.34,3428.93,10408.35,1
44973,33,59011.02,19760.55,36597.01,4
59029,32,36237.64,14002.6,38504.9,4
28497,28,18679.6,3852.05,14257.23,1
18411,28,18820.71,2589.51,12956.33,1
44510,45,30021.6,17608.14,32432.07,2
43461,34,46852.8,12085.24,31360.84,3
12779,29,8028.79,4097.04,14007.79,1
60259,35,35509.04,18083.82,23449.7,2
30159,26,15977.4,4163.22,11476.51,1
62115,32,51042.45,13925.36,21235.88,5
46961,37,56291.42,18341.18,39300.28,5
29191,25,6638.7,4418,11054.02,1
44583,32,49469.09,16924.03,33379.41,2
54505,38,45133.38,17605.21,35369.5,5
45197,40,59473.36,15064.46,39726.26,3
71581,61,80845.7,45126.24,61995.47,7
47501,37,49462.13,13344.86,39334.43,4
40725,34,45505.71,15367.36,26133.02,3
43079,38,30140.19,19709.03,28416.42,2
89835,62,76114.86,31167.07,56656.05,7
64173,32,35867.11,12640.61,29649.09,4
77273,64,97134.49,35707.04,69301.39,7
85033,48,80103.48,35746.13,47079.74,7
50472,31,33615.64,12686.07,37031.95,5
51009,38,46095.96,19297,37638.62,2
56719,39,28363.73,17336.48,38003.51,3
63979,35,30840.98,18993.45,26107.44,2
63074,34,43344.77,16460.19,33442.65,3
91906,45,69703.76,30489.9,64572.66,6
63477,34,46839.57,14041.4,26707.71,4
47395,34,27016.56,14241.04,39002.76,4
54283,36,36265.43,13901.45,32273.27,2
63817,32,36308.49,15695.7,33514.25,2
23753,25,7884.71,3835.63,10586.99,1
32807,28,7103.89,3386.71,10213.06,1
50509,45,31865.9,18617.86,37739.69,4
85102,65,89806.68,32827.29,43568.53,7
33258,25,11319,2710.65,10544.4,1
88917,56,70145.2,38039.76,59438.29,5
21490,25,6342.62,3802.92,11276.97,1
83494,49,65933.02,48466.33,68046.41,6
17098,28,19762.21,2887.13,14009.29,1
53092,33,31771.91,15006.94,36983.95,2
13313,29,14834.65,3755.96,14651.68,1
88603,63,85938.2,49818.91,58107.32,6
54431,35,50878.48,12428.8,29194.66,3
22287,25,11326.76,2933.41,11258.69,1
80115,63,79167.62,43349.75,53850.5,6
39084,32,26749.74,15163.81,26440.61,3
26844,29,16431.79,3955.29,13346.74,1
28180,25,9444.31,3139.92,11993.67,1
58511,44,37401.99,14347.95,38245.42,4
28398,26,7451.9,2974.7,14301.69,1
79876,56,90948.75,36946.06,49755.89,8
40650,38,33113.08,15015.92,27346.29,4
73647,64,89288.12,44457.37,53119.2,7
57935,33,28597.64,12641.79,29203.37,5
87290,58,82116.09,37014.26,51362.58,7
18870,26,7568.88,3944.08,13081.86,1
52723,32,39813.41,12364.17,30553.48,4
56908,34,34722.24,18771.01,23969.25,4
54284,37,32574.47,12450.28,39354.55,3
82023,60,87057.22,46776.49,48856.92,5
36115,26,19293.89,4984.1,14231.02,1
32796,29,7030.88,3747.32,11354.42,1
41991,37,45213.15,16098.92,21141.15,5
88185,56,84643.9,40725.87,51643.05,6
52850,33,50672.51,12747.95,39831.03,2
57127,43,58869.46,14893.51,31593.3,3
87696,51,91524.64,43873.75,56611.86,8
73489,47,82783.23,32616.66,54569.45,5
48232,38,40419.53,18621.83,20273.7,3
92061,27,15164.59,23.25,46623.8,1
89841,46,73497.11,41940.98,45160.91,6
22963,28,16902.36,3932.79,14277.65,1
47084,35,28447.38,13752.89,29748.61,2
65492,42,45389.07,18506.46,28940.2,3
52645,32,51118.7,14399.21,20312.08,4
66257,64,67720.34,38255.9,49955.65,7
20742,26,19954.58,3662.63,14684.85,1
46564,45,34317.84,16769.33,37330.48,2
39435,37,41883.77,16577.86,31675.85,5
77957,65,85664.51,42714.5,64468.69,6
37105,25,16055.82,2550.68,14805.01,1
48938,41,32077.58,12283.82,28864.29,5
69601,60,100040.24,43458.23,59124.39,7
64702,31,55856.82,17497.14,23781.7,2
80919,62,89632.95,32354.64,63714.52,5
53973,43,44432.11,14229.96,26304.15,3
66128,60,92032.17,49939.57,61027.02,6
57314,31,59003.45,13860.06,22998.85,5
73516,57,82127.95,45189.94,52849.97,8
18586,27,6969.36,3907.14,12094.16,1
87723,62,86497.7,35037.81,61671.19,6
91806,53,68829.62,36515.17,56827.42,7
69775,64,80561.1,44594.19,44842.42,8
52105,45,33192.6,18787.39,20742.01,3
60500,41,59246.77,18876.11,34389.13,2
52666,38,44242.44,18494.17,26563.68,5
75239,55,84329.49,48519.73,66678.86,5
69517,48,78092.8,43432.72,68113.37,6
77467,59,72620.01,31346.72,66569.13,7
61725,43,44376.3,16255.37,23012.01,3
50687,41,36619.99,17656.96,29445.16,2
88269,56,80875.48,33768.16,64572.19,5
59987,33,38099.22,19290.9,37721.39,2
67903,57,80317.45,32463.94,50853.45,7
21388,27,15305.63,3735.53,10314.92,1
81873,52,69868.91,36745.17,45851.22,5
45302,36,46260.01,17803.07,25073.96,4
54764,38,35818.07,17442.23,20995.17,3
66064,49,91253.39,34949.49,41802.03,7
54352,31,33930.07,15759.02,29648.76,3
77490,50,86116.73,46555.09,58547.71,8
41829,39,33453.22,14067.64,26292.12,2
83229,55,65242.13,41495.61,49434.51,8
76086,52,66520.36,39295.2,50103.04,7
84028,47,90280.35,35916.16,47537.49,5
51707,42,28162.36,18548.94,38827.57,5
27309,27,11667.38,3729.51,13651.76,1
55672,45,28810.46,15601.46,37210.05,2
48565,34,43285.76,16284.78,35023.87,4
76015,47,72842.36,43970.11,60696.67,8
47563,39,45080.1,19645.79,23582.32,3
30879,27,5403.38,3054.66,15035.06,1
86133,62,81726.64,35949.12,66418.65,5
18817,28,5101.88,3969.77,12921.12,1
70451,65,85234.08,49896.85,46219.3,8
19188,26,17609.16,4163.23,11415.75,1
77426,54,84752.53,40996.84,42955.1,5
70488,53,93204.61,30113.92,46191.21,7
31359,27,12136.16,4473.86,12161.46,1
35168,29,15834.75,4111.31,11074.31,1
52298,40,35795.55,18512.38,25746.56,4
84529,56,84049.62,30171.2,54241.68,6
86129,57,95435.51,40175.99,41040.66,8
70973,53,93430.25,41980.15,40715.04,7
81718,45,68252.82,47728.6,44454.08,8
31159,28,9969.64,2705.33,13227.42,1
12164,27,10155.34,3566.52,10476.85,1
80467,60,76036.04,44352.21,50052.05,6
16607,25,12686.93,2608.07,13099.55,1
91286,45,99340.65,32158.73,63884.66,8
30164,27,13548.93,4171.93,13007.54,1
67462,57,86599.28,45981.83,68914.8,7
87027,65,85490.49,35523.35,51811.4,8
47510,31,51605.51,12291.26,23386.39,2
16329,27,19748.74,4727.76,12785.64,1
16901,29,10221.78,3317.57,14738.32,1
22959,27,15851.18,3534.66,10929.94,1
15270,25,6314.05,3772.83,14535.53,1
63493,31,28845.04,15668.4,35117.62,4
21059,27,12457.09,3131.85,13717.48,1
41225,39,45847.34,12050.69,29874.06,5
36204,29,5289.88,4308.87,14825.54,1
51720,42,31351.37,15646.69,33304.39,2
26911,26,8762.67,4761.07,11269.32,1
34746,28,8202.01,3307.4,12160.05,1
29154,25,6304.93,4073.98,10257.13,1
48309,32,48749.43,20019.6,39982.13,4
66747,52,73569.09,38123.79,63840.18,5
37138,28,14150.72,4440.7,14395.2,1
21507,25,17156.02,3341.93,12191.89,1
22650,26,16665.08,2657.73,13522.72,1
72417,54,68414.39,40807.02,51384.99,7
61656,33,53943.18,14569.82,21235.44,4
66724,57,67605.33,45833.24,59927.59,5
85526,45,95906.36,38211.41,52008.94,7
90217,64,97309.41,49564.52,42593.97,5
22509,27,15989.52,3998.77,13547.09,1
90330,45,95173.09,33816.08,46229.12,5
38220,27,5363.34,4116.15,12740.29,1
25060,28,12584.77,2684.26,14123.64,1
59719,34,49293.13,14553.35,22318.14,5
66330,55,93866.61,36518.81,40557.85,6
36256,29,5135.78,4677.84,13052.53,1
60691,34,43586.19,17859.02,23893.05,4
81011,62,82561.83,38717.05,58202.81,6
16558,28,11633.76,2648.97,14080.9,1
30519,26,17604.11,4724.89,14239.13,1
29048,26,15664.62,2842.36,14566.18,1
59133,40,55384.28,17453.51,34968.37,2
79289,49,73152.82,32542.44,51215.93,8
36272,27,16454.75,4236.52,11514.55,1
39645,41,58980.76,18190.09,24784.68,4
49921,36,30208.5,18036.44,38426.83,2
33909,29,13929.18,3855.35,11181.63,1
75805,61,70790.52,38265.38,49460.39,5
75430,48,85153.39,46219.01,61791.77,6
27310,25,5760.85,4811.4,13703,1
43151,35,29462.2,12215.95,28752.11,3
31789,27,5470.24,2543.07,10793.64,1
23279,26,13049.31,4882.76,12503.44,1
66444,49,97558.43,31414.56,48469.34,6
49075,33,33208.79,19367.36,26394.02,3
38078,28,17172.16,2789.7,14071.71,1
13455,25,8224.53,3163.7,11395.58,1
77147,57,76853.48,37198.71,64760.15,8
74953,62,69327.77,47008.33,59560.21,5
48489,31,26964.95,16922.09,25480.13,4
80334,52,85387.13,36157.51,69031.1,5
59912,40,27171.68,17861.94,28296.48,5
66771,61,80138.73,46436.46,60520.98,7
53958,41,46424.07,19657.26,32736.83,5
83174,62,98022.97,47060.04,48834.64,6
52975,33,39709.06,15227.44,39241.33,2
58408,38,34700.21,13634.56,24550.98,5
57951,38,33246.25,14381.3,35837.66,4
35773,29,18104.06,3558.02,10969.47,1
66919,55,73427.23,39636.79,41954.99,7
88909,56,72912.27,40639.67,49625.15,8
32382,25,11652.98,4480.83,14596.72,1
57379,43,34871.16,19523.67,26149.57,2
25121,27,15763.13,3954.1,12125.52,1
73062,46,95440.28,35707.59,50939.26,6
90346,48,72823.55,34473.62,43452.28,7
89407,50,68196.25,49199.52,45570.4,8
75690,62,73448.42,44170.26,69984.57,5
41096,34,30238.46,17178.91,35196.21,3
56444,35,49211.7,17489.48,24965.67,3
41969,42,59902.05,17019.32,33822.44,4
24611,29,7556.49,3720.35,11489.19,1
77547,54,78962.19,33980.23,68946.1,5
42048,41,42181.38,13404.37,34278.42,4
77193,56,97453.9,36527.9,63930.87,8
77629,50,94738.86,49336.47,49704.87,7
63598,30,31515.87,14471.3,27165.76,5
43540,36,31338.61,18273.19,22634.41,5
41283,37,48270.17,18794.02,34492.96,3
46621,41,34455.19,16414.04,29031.87,3
54291,30,27776.24,17746.36,33693.51,4
41531,44,36808.8,19364.53,35089.68,3
