CustID,Week,Calls,Minutes,Amt,Gender,Active,Age_Group
1789,7,21,315,63,M,Yes,30-45
1789,8,175,525,147,M,Yes,30-45
1789,9,35,245,19.6,M,Yes,30-45
1789,10,56,504,146.16,M,Yes,30-45
1789,11,63,378,37.8,M,Yes,30-45
1789,12,49,49,13.23,M,Yes,30-45
1789,13,112,1120,201.6,M,Yes,30-45
1789,14,63,126,15.12,M,Yes,30-45
1789,15,14,196,19.6,M,Yes,30-45
1789,16,161,1288,64.4,M,Yes,30-45
1789,17,56,448,103.04,M,Yes,30-45
1789,18,112,1120,78.4,M,Yes,30-45
1789,19,84,336,67.2,M,Yes,30-45
1789,20,133,1064,148.96,M,Yes,30-45
1789,21,147,1764,299.88,M,Yes,30-45
1789,22,21,63,18.27,M,Yes,30-45
1789,23,49,196,27.44,M,Yes,30-45
1789,24,35,175,21,M,Yes,30-45
1790,4,42,420,50.4,F,Yes,18-30
1790,5,70,630,176.4,F,Yes,18-30
1790,6,77,1155,138.6,F,Yes,18-30
1790,7,56,840,67.2,F,Yes,18-30
1790,8,7,49,2.94,F,Yes,18-30
1790,9,49,147,29.4,F,Yes,18-30
1790,10,175,525,147,F,Yes,18-30
1790,11,63,126,8.82,F,Yes,18-30
1790,12,70,350,49,F,Yes,18-30
1790,13,161,1610,289.8,F,Yes,18-30
1790,14,56,728,36.4,F,Yes,18-30
1790,15,56,56,16.24,F,Yes,18-30
1790,16,84,840,84,F,Yes,18-30
1790,17,28,140,28,F,Yes,18-30
1790,18,98,1470,323.4,F,Yes,18-30
1790,19,147,1617,307.23,F,Yes,18-30
1790,20,28,84,11.76,F,Yes,18-30
1790,21,84,84,20.16,F,Yes,18-30
1790,22,168,672,201.6,F,Yes,18-30
1790,23,84,1260,63,F,Yes,18-30
1790,24,119,238,19.04,F,Yes,18-30
1791,4,21,273,40.95,M,Yes,18-30
1791,5,56,504,95.76,M,Yes,18-30
1791,6,77,1155,219.45,M,Yes,18-30
1791,7,175,350,31.5,M,Yes,18-30
1791,8,14,42,9.66,M,Yes,18-30
1791,9,70,70,12.6,M,Yes,18-30
1791,10,14,28,6.16,M,Yes,18-30
1791,11,56,728,72.8,M,Yes,18-30
1791,12,28,84,23.52,M,Yes,18-30
1791,13,112,224,31.36,M,Yes,18-30
1791,14,56,504,75.6,M,Yes,18-30
1791,15,28,280,25.2,M,Yes,18-30
1791,16,147,1029,236.67,M,Yes,18-30
1791,17,154,924,221.76,M,Yes,18-30
1791,18,77,1155,277.2,M,Yes,18-30
1791,19,161,1288,141.68,M,Yes,18-30
1791,20,168,504,85.68,M,Yes,18-30
1791,21,77,385,103.95,M,Yes,18-30
1791,22,49,637,44.59,M,Yes,18-30
1791,23,133,399,95.76,M,Yes,18-30
1791,24,56,448,76.16,M,Yes,18-30
1792,4,28,252,57.96,F,Yes,18-30
1792,5,63,189,37.8,F,Yes,18-30
1792,6,147,735,191.1,F,Yes,18-30
1792,7,14,14,1.54,F,Yes,18-30
1792,8,175,175,29.75,F,Yes,18-30
1792,9,28,112,6.72,F,Yes,18-30
1792,10,56,728,36.4,F,Yes,18-30
1792,11,56,112,26.88,F,Yes,18-30
1792,12,42,336,94.08,F,Yes,18-30
1792,13,210,210,35.7,F,Yes,18-30
1792,14,70,490,68.6,F,Yes,18-30
1792,15,154,1078,258.72,F,Yes,18-30
1792,16,161,2093,544.18,F,Yes,18-30
1792,17,112,1680,285.6,F,Yes,18-30
1792,18,140,280,84,F,Yes,18-30
1792,19,105,525,105,F,Yes,18-30
1792,20,14,196,39.2,F,Yes,18-30
1792,21,77,154,43.12,F,Yes,18-30
1792,22,42,42,8.4,F,Yes,18-30
1792,23,168,1176,305.76,F,Yes,18-30
1792,24,161,644,64.4,F,Yes,18-30
1793,4,161,1127,281.75,M,Yes,30-45
1793,5,63,378,102.06,M,Yes,30-45
1793,6,84,84,20.16,M,Yes,30-45
1793,7,56,560,61.6,M,Yes,30-45
1793,8,77,308,46.2,M,Yes,30-45
1793,9,42,378,41.58,M,Yes,30-45
1793,10,28,28,1.96,M,Yes,30-45
1793,11,70,140,19.6,M,Yes,30-45
1793,12,14,140,30.8,M,Yes,30-45
1793,13,210,840,226.8,M,Yes,30-45
1793,14,63,756,128.52,M,Yes,30-45
1793,15,112,1456,218.4,M,Yes,30-45
1793,16,105,525,84,M,Yes,30-45
1793,17,49,343,96.04,M,Yes,30-45
1793,18,21,315,56.7,M,Yes,30-45
1793,19,140,700,84,M,Yes,30-45
1793,20,147,147,39.69,M,Yes,30-45
1793,21,63,504,75.6,M,Yes,30-45
1793,22,21,63,15.12,M,Yes,30-45
1793,23,56,840,243.6,M,Yes,30-45
1793,24,42,630,113.4,M,Yes,30-45
1794,4,70,840,218.4,F,Yes,18-30
1794,5,63,567,107.73,F,Yes,18-30
1794,6,161,1610,161,F,Yes,18-30
1794,7,28,252,22.68,F,Yes,18-30
1794,8,112,1008,201.6,F,Yes,18-30
1794,9,14,42,7.56,F,Yes,18-30
1794,10,154,308,64.68,F,Yes,18-30
1794,11,63,378,102.06,F,Yes,18-30
1794,12,35,210,31.5,F,Yes,18-30
1794,13,105,1260,189,F,Yes,18-30
1794,14,63,945,56.7,F,Yes,18-30
1794,15,49,196,9.8,F,Yes,18-30
1794,16,140,980,215.6,F,Yes,18-30
1794,17,126,882,97.02,F,Yes,18-30
1794,18,56,728,145.6,F,Yes,18-30
1794,19,35,350,105,F,Yes,18-30
1794,20,154,2002,400.4,F,Yes,18-30
1794,21,56,168,30.24,F,Yes,18-30
1794,22,56,168,43.68,F,Yes,18-30
1794,23,133,399,95.76,F,Yes,18-30
1794,24,168,1680,504,F,Yes,18-30
1795,4,98,1470,352.8,F,Yes,18-30
1795,5,56,448,40.32,F,Yes,18-30
1795,6,84,252,20.16,F,Yes,18-30
1795,7,154,308,70.84,F,Yes,18-30
1795,8,98,294,76.44,F,Yes,18-30
1795,9,35,70,9.8,F,Yes,18-30
1795,10,112,672,47.04,F,Yes,18-30
1795,11,63,567,39.69,F,Yes,18-30
1795,12,42,84,11.76,F,Yes,18-30
1795,13,182,364,83.72,F,Yes,18-30
1795,14,56,336,67.2,F,Yes,18-30
1795,15,126,378,64.26,F,Yes,18-30
1795,16,35,210,63,F,Yes,18-30
1795,17,14,182,40.04,F,Yes,18-30
1795,18,161,161,38.64,F,Yes,18-30
1795,19,98,1372,137.2,F,Yes,18-30
1795,20,7,14,1.96,F,Yes,18-30
1795,21,49,294,88.2,F,Yes,18-30
1795,22,175,700,210,F,Yes,18-30
1795,23,21,105,8.4,F,Yes,18-30
1795,24,140,560,140,F,Yes,18-30
1796,4,84,504,35.28,F,Yes,30-45
1796,5,56,112,8.96,F,Yes,30-45
1796,6,147,294,61.74,F,Yes,30-45
1796,7,112,224,42.56,F,Yes,30-45
1796,8,77,154,20.02,F,Yes,30-45
1796,9,42,336,50.4,F,Yes,30-45
1796,10,49,343,30.87,F,Yes,30-45
1796,11,56,504,25.2,F,Yes,30-45
1796,12,70,350,66.5,F,Yes,30-45
1796,13,182,728,72.8,F,Yes,30-45
1796,14,63,252,63,F,Yes,30-45
1796,15,14,84,20.16,F,Yes,30-45
1796,16,98,1078,323.4,F,Yes,30-45
1796,17,70,70,4.2,F,Yes,30-45
1796,18,133,399,79.8,F,Yes,30-45
1796,19,154,154,9.24,F,Yes,30-45
1796,20,91,637,165.62,F,Yes,30-45
1796,21,154,1232,135.52,F,Yes,30-45
1796,22,14,28,3.92,F,Yes,30-45
1796,23,168,672,168,F,Yes,30-45
1796,24,70,1050,136.5,F,Yes,30-45
1797,4,182,1456,116.48,M,Yes,30-45
1797,5,63,819,221.13,M,Yes,30-45
1797,6,161,1610,80.5,M,Yes,30-45
1797,7,49,245,71.05,M,Yes,30-45
1797,8,140,1120,336,M,Yes,30-45
1797,9,70,700,175,M,Yes,30-45
1797,10,126,1134,238.14,M,Yes,30-45
1797,11,63,945,179.55,M,Yes,30-45
1797,12,56,560,72.8,M,Yes,30-45
1797,13,112,1008,282.24,M,Yes,30-45
1797,14,63,756,75.6,M,Yes,30-45
1797,15,70,770,161.7,M,Yes,30-45
1797,16,154,1694,203.28,M,Yes,30-45
1797,17,91,273,21.84,M,Yes,30-45
1797,18,21,21,4.41,M,Yes,30-45
1797,19,126,1260,226.8,M,Yes,30-45
1797,20,168,1680,386.4,M,Yes,30-45
1797,21,119,476,38.08,M,Yes,30-45
1797,22,56,224,53.76,M,Yes,30-45
1797,23,49,686,137.2,M,Yes,30-45
1797,24,154,1232,295.68,M,Yes,30-45
1798,4,119,1428,199.92,M,Yes,18-30
1798,5,56,392,70.56,M,Yes,18-30
1798,6,105,525,26.25,M,Yes,18-30
1798,7,126,1260,252,M,Yes,18-30
1798,8,21,210,10.5,M,Yes,18-30
1798,9,56,112,20.16,M,Yes,18-30
1798,10,14,210,52.5,M,Yes,18-30
1798,11,63,189,41.58,M,Yes,18-30
1798,12,7,28,2.8,M,Yes,18-30
1798,13,154,770,169.4,M,Yes,18-30
1798,14,56,560,106.4,M,Yes,18-30
1798,15,91,1001,60.06,M,Yes,18-30
1798,16,126,504,126,M,Yes,18-30
1798,17,140,560,145.6,M,Yes,18-30
1798,18,203,2030,142.1,M,Yes,18-30
1798,19,133,665,86.45,M,Yes,18-30
1798,20,140,1820,509.6,M,Yes,18-30
1798,21,133,1330,385.7,M,Yes,18-30
1798,22,28,336,20.16,M,Yes,18-30
1798,23,42,126,23.94,M,Yes,18-30
1798,24,119,1071,299.88,M,Yes,18-30
1799,4,210,2100,609,F,Yes,18-30
1799,5,70,490,78.4,F,Yes,18-30
1799,6,140,1400,392,F,Yes,18-30
1799,7,14,28,7.56,F,Yes,18-30
1799,8,56,112,5.6,F,Yes,18-30
1799,9,7,7,2.03,F,Yes,18-30
1799,10,70,350,87.5,F,Yes,18-30
1799,11,56,112,6.72,F,Yes,18-30
1799,12,14,126,6.3,F,Yes,18-30
1799,13,119,238,59.5,F,Yes,18-30
1799,14,56,616,117.04,F,Yes,18-30
1799,15,140,280,70,F,Yes,18-30
1799,16,133,1064,138.32,F,Yes,18-30
1799,17,7,63,16.38,F,Yes,18-30
1799,18,161,322,74.06,F,Yes,18-30
1799,19,63,441,30.87,F,Yes,18-30
1799,20,63,630,132.3,F,Yes,18-30
1799,21,56,224,67.2,F,Yes,18-30
1799,22,154,154,29.26,F,Yes,18-30
1799,23,21,189,49.14,F,Yes,18-30
1799,24,14,112,6.72,F,Yes,18-30
1800,4,133,1463,175.56,F,Yes,>45
1800,5,70,420,42,F,Yes,>45
1800,6,35,175,33.25,F,Yes,>45
1800,7,70,560,39.2,F,Yes,>45
1800,8,161,161,32.2,F,Yes,>45
1800,9,14,28,5.88,F,Yes,>45
1800,10,91,182,18.2,F,Yes,>45
1800,11,56,280,81.2,F,Yes,>45
1800,12,70,140,35,F,Yes,>45
1800,13,182,1456,131.04,F,Yes,>45
1800,14,70,490,107.8,F,Yes,>45
1800,15,7,49,9.8,F,Yes,>45
1800,16,63,756,204.12,F,Yes,>45
1800,17,63,126,7.56,F,Yes,>45
1800,18,28,140,42,F,Yes,>45
1800,19,42,210,16.8,F,Yes,>45
1800,20,119,119,28.56,F,Yes,>45
1800,21,21,147,14.7,F,Yes,>45
1800,22,112,560,128.8,F,Yes,>45
1800,23,56,112,20.16,F,Yes,>45
1800,24,28,392,19.6,F,Yes,>45
1801,4,126,1008,302.4,F,Yes,18-30
1801,5,63,504,105.84,F,Yes,18-30
1801,6,98,784,235.2,F,Yes,18-30
1801,7,91,364,61.88,F,Yes,18-30
1801,8,133,266,37.24,F,Yes,18-30
1801,9,70,210,56.7,F,Yes,18-30
1801,10,140,700,119,F,Yes,18-30
1801,11,70,280,22.4,F,Yes,18-30
1801,12,35,140,15.4,F,Yes,18-30
1801,13,189,567,164.43,F,Yes,18-30
1801,14,56,840,243.6,F,Yes,18-30
1801,15,63,756,113.4,F,Yes,18-30
1801,16,42,420,42,F,Yes,18-30
1801,17,49,49,12.25,F,Yes,18-30
1801,18,203,609,73.08,F,Yes,18-30
1801,19,56,224,53.76,F,Yes,18-30
1801,20,126,504,75.6,F,Yes,18-30
1801,21,7,14,2.38,F,Yes,18-30
1801,22,49,245,63.7,F,Yes,18-30
1801,23,175,525,157.5,F,Yes,18-30
1801,24,98,294,23.52,F,Yes,18-30
1802,4,133,399,27.93,M,Yes,18-30
1802,5,63,567,79.38,M,Yes,18-30
1802,6,154,616,55.44,M,Yes,18-30
1802,7,140,280,36.4,M,Yes,18-30
1802,8,21,63,13.86,M,Yes,18-30
1802,9,35,315,59.85,M,Yes,18-30
1802,10,7,70,7.7,M,Yes,18-30
1802,11,56,448,71.68,M,Yes,18-30
1802,12,49,686,185.22,M,Yes,18-30
1802,13,189,945,122.85,M,Yes,18-30
1802,14,63,315,18.9,M,Yes,18-30
1802,15,49,196,43.12,M,Yes,18-30
1802,16,56,560,44.8,M,Yes,18-30
1802,17,147,1764,211.68,M,Yes,18-30
1802,18,70,70,9.1,M,Yes,18-30
1802,19,161,1127,146.51,M,Yes,18-30
1802,20,28,140,11.2,M,Yes,18-30
1802,21,21,84,24.36,M,Yes,18-30
1802,22,126,1008,211.68,M,Yes,18-30
1802,23,14,70,6.3,M,Yes,18-30
1802,24,98,882,158.76,M,Yes,18-30
1803,4,126,882,167.58,F,Yes,30-45
1803,5,70,1050,94.5,F,Yes,30-45
1803,6,126,252,52.92,F,Yes,30-45
1803,7,7,105,14.7,F,Yes,30-45
1803,8,203,1827,438.48,F,Yes,30-45
1803,9,49,392,47.04,F,Yes,30-45
1803,10,63,504,120.96,F,Yes,30-45
1803,11,63,882,149.94,F,Yes,30-45
1803,12,21,294,35.28,F,Yes,30-45
1803,13,189,1701,374.22,F,Yes,30-45
1803,14,63,945,160.65,F,Yes,30-45
1803,15,147,1470,441,F,Yes,30-45
1803,16,161,2254,653.66,F,Yes,30-45
1803,17,133,133,35.91,F,Yes,30-45
1803,18,203,1015,243.6,F,Yes,30-45
1803,19,98,196,45.08,F,Yes,30-45
1803,20,182,182,12.74,F,Yes,30-45
1803,21,21,294,14.7,F,Yes,30-45
1803,22,14,98,22.54,F,Yes,30-45
1803,23,56,840,67.2,F,Yes,30-45
1803,24,98,196,13.72,F,Yes,30-45
1804,4,168,504,105.84,F,Yes,30-45
1804,5,56,280,36.4,F,Yes,30-45
1804,6,133,532,85.12,F,Yes,30-45
1804,7,63,441,101.43,F,Yes,30-45
1804,8,161,1288,360.64,F,Yes,30-45
1804,9,21,84,15.12,F,Yes,30-45
1804,10,49,686,205.8,F,Yes,30-45
1804,11,63,945,264.6,F,Yes,30-45
1804,12,70,980,254.8,F,Yes,30-45
1804,13,147,294,79.38,F,Yes,30-45
1804,14,56,448,85.12,F,Yes,30-45
1804,15,133,1862,465.5,F,Yes,30-45
1804,16,98,490,93.1,F,Yes,30-45
1804,17,49,245,61.25,F,Yes,30-45
1804,18,91,728,50.96,F,Yes,30-45
1804,19,161,644,83.72,F,Yes,30-45
1804,20,133,133,37.24,F,Yes,30-45
1804,21,56,784,62.72,F,Yes,30-45
1804,22,70,420,117.6,F,Yes,30-45
1804,23,28,112,28,F,Yes,30-45
1804,24,84,1260,189,F,Yes,30-45
1805,4,154,154,30.8,M,Yes,30-45
1805,5,70,280,53.2,M,Yes,30-45
1805,6,63,441,79.38,M,Yes,30-45
1805,7,49,735,51.45,M,Yes,30-45
1805,8,28,112,14.56,M,Yes,30-45
1805,9,70,420,92.4,M,Yes,30-45
1805,10,147,735,80.85,M,Yes,30-45
1805,11,56,224,31.36,M,Yes,30-45
1805,12,28,336,36.96,M,Yes,30-45
1805,13,196,588,29.4,M,Yes,30-45
1805,14,70,350,63,M,Yes,30-45
1805,15,49,245,14.7,M,Yes,30-45
1805,16,161,322,48.3,M,Yes,30-45
1805,17,112,448,22.4,M,Yes,30-45
1805,18,56,448,31.36,M,Yes,30-45
1805,19,77,693,124.74,M,Yes,30-45
1805,20,168,168,38.64,M,Yes,30-45
1805,21,49,686,82.32,M,Yes,30-45
1805,22,91,182,27.3,M,Yes,30-45
1805,23,154,1694,135.52,M,Yes,30-45
1805,24,154,1232,123.2,M,Yes,30-45
1806,4,35,140,15.4,F,Yes,18-30
1806,5,56,280,61.6,F,Yes,18-30
1806,6,42,630,81.9,F,Yes,18-30
1806,7,147,735,139.65,F,Yes,18-30
1806,8,203,1218,341.04,F,Yes,18-30
1806,9,28,84,15.96,F,Yes,18-30
1806,10,133,399,63.84,F,Yes,18-30
1806,11,70,490,93.1,F,Yes,18-30
1806,12,7,70,7.7,F,Yes,18-30
1806,13,210,2100,462,F,Yes,18-30
1806,14,63,126,21.42,F,Yes,18-30
1806,15,112,224,47.04,F,Yes,18-30
1806,16,77,308,77,F,Yes,18-30
1806,17,98,784,109.76,F,Yes,18-30
1806,18,70,210,29.4,F,Yes,18-30
1806,19,175,350,80.5,F,Yes,18-30
1806,20,119,714,207.06,F,Yes,18-30
1806,21,35,420,121.8,F,Yes,18-30
1806,22,140,280,70,F,Yes,18-30
1806,23,112,112,24.64,F,Yes,18-30
1806,24,161,1127,180.32,F,Yes,18-30
1807,4,175,1575,267.75,M,Yes,>45
1807,5,56,280,56,M,Yes,>45
1807,6,56,280,30.8,M,Yes,>45
1807,7,133,399,27.93,M,Yes,>45
1807,8,70,210,35.7,M,Yes,>45
1807,9,7,7,1.96,M,Yes,>45
1807,10,49,245,58.8,M,Yes,>45
1807,11,63,441,48.51,M,Yes,>45
1807,12,42,42,5.88,M,Yes,>45
1807,13,196,392,98,M,Yes,>45
1807,14,56,392,58.8,M,Yes,>45
1807,15,98,294,17.64,M,Yes,>45
1807,16,175,875,201.25,M,Yes,>45
1807,17,119,1071,117.81,M,Yes,>45
1807,18,49,294,61.74,M,Yes,>45
1807,19,63,189,20.79,M,Yes,>45
1807,20,56,448,94.08,M,Yes,>45
1807,21,7,35,6.65,M,Yes,>45
1807,22,7,70,8.4,M,Yes,>45
1807,23,49,196,54.88,M,Yes,>45
1807,24,203,1624,97.44,M,Yes,>45
1808,4,112,336,90.72,M,Yes,30-45
1808,5,70,560,134.4,M,Yes,30-45
1808,6,161,1127,180.32,M,Yes,30-45
1808,7,49,98,22.54,M,Yes,30-45
1808,8,203,203,46.69,M,Yes,30-45
1808,9,42,336,100.8,M,Yes,30-45
1808,10,112,1120,268.8,M,Yes,30-45
1808,11,56,840,235.2,M,Yes,30-45
1808,12,42,630,126,M,Yes,30-45
1808,13,203,1827,456.75,M,Yes,30-45
1808,14,56,56,6.16,M,Yes,30-45
1808,15,119,714,92.82,M,Yes,30-45
1808,16,63,567,96.39,M,Yes,30-45
1808,17,56,336,80.64,M,Yes,30-45
1808,18,28,84,17.64,M,Yes,30-45
1808,19,35,105,26.25,M,Yes,30-45
1808,20,21,189,18.9,M,Yes,30-45
1808,21,56,392,98,M,Yes,30-45
1808,22,63,189,43.47,M,Yes,30-45
1808,23,126,1260,315,M,Yes,30-45
1808,24,203,2233,245.63,M,Yes,30-45
1809,4,175,350,28,M,Yes,30-45
1809,5,70,980,88.2,M,Yes,30-45
1809,6,98,490,107.8,M,Yes,30-45
1809,7,112,560,156.8,M,Yes,30-45
1809,8,91,728,211.12,M,Yes,30-45
1809,9,42,84,21.84,M,Yes,30-45
1809,10,98,1470,367.5,M,Yes,30-45
1809,11,56,672,127.68,M,Yes,30-45
1809,12,7,105,13.65,M,Yes,30-45
1809,13,203,2030,466.9,M,Yes,30-45
1809,14,63,945,56.7,M,Yes,30-45
1809,15,56,504,146.16,M,Yes,30-45
1809,16,35,315,63,M,Yes,30-45
1809,17,42,336,20.16,M,Yes,30-45
1809,18,140,560,145.6,M,Yes,30-45
1809,19,168,1344,161.28,M,Yes,30-45
1809,20,161,2093,397.67,M,Yes,30-45
1809,21,35,525,99.75,M,Yes,30-45
1809,22,49,441,105.84,M,Yes,30-45
1809,23,14,210,63,M,Yes,30-45
1809,24,140,420,92.4,M,Yes,30-45
1810,4,84,672,161.28,F,Yes,30-45
1810,5,70,1050,168,F,Yes,30-45
1810,6,161,805,136.85,F,Yes,30-45
1810,7,98,196,19.6,F,Yes,30-45
1810,8,56,112,10.08,F,Yes,30-45
1810,9,7,70,3.5,F,Yes,30-45
1810,10,119,1428,242.76,F,Yes,30-45
1810,11,63,504,110.88,F,Yes,30-45
1810,12,28,84,8.4,F,Yes,30-45
1810,13,175,1400,224,F,Yes,30-45
1810,14,56,392,54.88,F,Yes,30-45
1810,15,42,378,79.38,F,Yes,30-45
1810,16,168,1344,80.64,F,Yes,30-45
1810,17,112,224,35.84,F,Yes,30-45
1810,18,189,1890,207.9,F,Yes,30-45
1810,19,63,189,32.13,F,Yes,30-45
1810,20,98,490,93.1,F,Yes,30-45
1810,21,56,840,92.4,F,Yes,30-45
1810,22,147,294,14.7,F,Yes,30-45
1810,23,70,700,84,F,Yes,30-45
1810,24,154,616,147.84,F,Yes,30-45
1811,4,175,1750,385,M,Yes,>45
1811,5,63,315,85.05,M,Yes,>45
1811,6,77,154,16.94,M,Yes,>45
1811,7,119,595,35.7,M,Yes,>45
1811,8,70,700,35,M,Yes,>45
1811,9,28,56,9.52,M,Yes,>45
1811,10,56,560,156.8,M,Yes,>45
1811,11,56,56,11.76,M,Yes,>45
1811,12,63,126,22.68,M,Yes,>45
1811,13,105,315,78.75,M,Yes,>45
1811,14,63,630,132.3,M,Yes,>45
1811,15,112,1008,80.64,M,Yes,>45
1811,16,63,378,60.48,M,Yes,>45
1811,17,154,1540,184.8,M,Yes,>45
1811,18,70,70,21,M,Yes,>45
1811,19,105,945,56.7,M,Yes,>45
1811,20,182,910,163.8,M,Yes,>45
1811,21,7,35,5.25,M,Yes,>45
1811,22,133,532,148.96,M,Yes,>45
1811,23,91,273,43.68,M,Yes,>45
1811,24,133,1330,133,M,Yes,>45
1812,4,154,308,21.56,F,Yes,30-45
1812,5,63,63,17.01,F,Yes,30-45
1812,6,175,1750,297.5,F,Yes,30-45
1812,7,56,448,120.96,F,Yes,30-45
1812,8,49,98,25.48,F,Yes,30-45
1812,9,63,126,23.94,F,Yes,30-45
1812,10,42,42,12.6,F,Yes,30-45
1812,11,63,441,114.66,F,Yes,30-45
1812,12,28,84,20.16,F,Yes,30-45
1812,13,126,1638,425.88,F,Yes,30-45
1812,14,70,1050,52.5,F,Yes,30-45
1812,15,154,924,147.84,F,Yes,30-45
1812,16,105,945,207.9,F,Yes,30-45
1812,17,161,483,115.92,F,Yes,30-45
1812,18,84,252,27.72,F,Yes,30-45
1812,19,105,420,42,F,Yes,30-45
1812,20,91,182,41.86,F,Yes,30-45
1812,21,49,392,54.88,F,Yes,30-45
1812,22,49,686,144.06,F,Yes,30-45
1812,23,140,1400,280,F,Yes,30-45
1812,24,77,1155,173.25,F,Yes,30-45
1813,4,56,56,3.36,M,Yes,18-30
1813,5,56,280,39.2,M,Yes,18-30
1813,6,63,441,123.48,M,Yes,18-30
1813,7,42,630,163.8,M,Yes,18-30
1813,8,28,56,5.04,M,Yes,18-30
1813,9,28,252,42.84,M,Yes,18-30
1813,10,112,224,58.24,M,Yes,18-30
1813,11,70,490,137.2,M,Yes,18-30
1813,12,63,693,131.67,M,Yes,18-30
1813,13,175,175,12.25,M,Yes,18-30
1813,14,63,189,26.46,M,Yes,18-30
1813,15,161,1449,101.43,M,Yes,18-30
1813,16,105,525,36.75,M,Yes,18-30
1813,17,77,770,177.1,M,Yes,18-30
1813,18,147,294,88.2,M,Yes,18-30
1813,19,126,630,63,M,Yes,18-30
1813,20,168,1512,136.08,M,Yes,18-30
1813,21,56,168,38.64,M,Yes,18-30
1813,22,112,1568,188.16,M,Yes,18-30
1813,23,7,14,1.12,M,Yes,18-30
1813,24,182,1820,127.4,M,Yes,18-30
1814,4,91,182,41.86,M,Yes,30-45
1814,5,56,840,193.2,M,Yes,30-45
1814,6,35,525,73.5,M,Yes,30-45
1814,7,112,1008,80.64,M,Yes,30-45
1814,8,140,1260,138.6,M,Yes,30-45
1814,9,63,504,75.6,M,Yes,30-45
1814,10,154,462,46.2,M,Yes,30-45
1814,11,63,567,45.36,M,Yes,30-45
1814,12,42,294,58.8,M,Yes,30-45
1814,13,147,147,17.64,M,Yes,30-45
1814,14,63,189,54.81,M,Yes,30-45
1814,15,77,385,57.75,M,Yes,30-45
1814,16,126,630,107.1,M,Yes,30-45
1814,17,147,294,49.98,M,Yes,30-45
1814,18,77,308,49.28,M,Yes,30-45
1814,19,56,448,129.92,M,Yes,30-45
1814,20,147,1323,79.38,M,Yes,30-45
1814,21,56,616,172.48,M,Yes,30-45
1814,22,98,1372,219.52,M,Yes,30-45
1814,23,63,504,131.04,M,Yes,30-45
1814,24,63,252,12.6,M,Yes,30-45
1815,4,35,105,7.35,M,Yes,30-45
1815,5,70,840,50.4,M,Yes,30-45
1815,6,168,1512,302.4,M,Yes,30-45
1815,7,154,1386,83.16,M,Yes,30-45
1815,8,189,1512,196.56,M,Yes,30-45
1815,9,42,378,75.6,M,Yes,30-45
1815,10,161,805,128.8,M,Yes,30-45
1815,11,63,819,171.99,M,Yes,30-45
1815,12,42,378,68.04,M,Yes,30-45
1815,13,189,1890,264.6,M,Yes,30-45
1815,14,63,252,15.12,M,Yes,30-45
1815,15,147,294,35.28,M,Yes,30-45
1815,16,56,728,138.32,M,Yes,30-45
1815,17,147,588,123.48,M,Yes,30-45
1815,18,182,1456,422.24,M,Yes,30-45
1815,19,84,756,166.32,M,Yes,30-45
1815,20,126,882,229.32,M,Yes,30-45
1815,21,14,112,7.84,M,Yes,30-45
1815,22,119,1428,128.52,M,Yes,30-45
1815,23,49,392,50.96,M,Yes,30-45
1815,24,49,735,44.1,M,Yes,30-45
1816,4,168,1512,120.96,F,Yes,18-30
1816,5,63,126,32.76,F,Yes,18-30
1816,6,63,315,28.35,F,Yes,18-30
1816,7,161,161,16.1,F,Yes,18-30
1816,8,70,630,37.8,F,Yes,18-30
1816,9,42,252,75.6,F,Yes,18-30
1816,10,77,1001,130.13,F,Yes,18-30
1816,11,63,882,149.94,F,Yes,18-30
1816,12,21,147,8.82,F,Yes,18-30
1816,13,203,406,105.56,F,Yes,18-30
1816,14,56,784,133.28,F,Yes,18-30
1816,15,147,1911,496.86,F,Yes,18-30
1816,16,84,336,26.88,F,Yes,18-30
1816,17,126,1764,317.52,F,Yes,18-30
1816,18,42,588,76.44,F,Yes,18-30
1816,19,175,350,101.5,F,Yes,18-30
1816,20,91,637,121.03,F,Yes,18-30
1816,21,21,189,34.02,F,Yes,18-30
1816,22,56,112,23.52,F,Yes,18-30
1816,23,147,1323,145.53,F,Yes,18-30
1816,24,70,350,42,F,Yes,18-30
1817,4,175,1400,112,F,Yes,>45
1817,5,63,252,57.96,F,Yes,>45
1817,6,105,1575,362.25,F,Yes,>45
1817,7,77,308,36.96,F,Yes,>45
1817,8,84,504,60.48,F,Yes,>45
1817,9,21,105,23.1,F,Yes,>45
1817,10,147,2058,164.64,F,Yes,>45
1817,11,56,840,67.2,F,Yes,>45
1817,12,21,210,21,F,Yes,>45
1817,13,168,1512,90.72,F,Yes,>45
1817,14,56,168,26.88,F,Yes,>45
1817,15,126,504,50.4,F,Yes,>45
1817,16,175,1225,85.75,F,Yes,>45
1817,17,140,1960,450.8,F,Yes,>45
1817,18,70,980,196,F,Yes,>45
1817,19,140,1260,378,F,Yes,>45
1817,20,70,420,21,F,Yes,>45
1817,21,28,196,31.36,F,Yes,>45
1817,22,42,126,26.46,F,Yes,>45
1817,23,133,931,93.1,F,Yes,>45
1817,24,21,168,33.6,F,Yes,>45
1818,4,112,448,80.64,M,Yes,18-30
1818,5,56,392,50.96,M,Yes,18-30
1818,6,105,315,31.5,M,Yes,18-30
1818,7,147,147,11.76,M,Yes,18-30
1818,8,147,735,102.9,M,Yes,18-30
